Speed Angle Change vs Modulus Speed from (326, 364) to (566, 385)
0.0,0.0,2.0
0.0,0.0,2.0
25.700195,0.0,2.0
51.40039,0.0,2.0
59.70134,-1.1934004,2.0
0.0,0.0,2.0
44.0,3.1415927,2.0
0.0,0.0,2.0
59.5,-1.5707964,2.0
132.83449,-0.1663863,2.0
0.0,0.0,2.0
19.900446,-1.1934004,2.0
22.0,3.1415927,2.0
59.70134,0.24680023,2.0
112.0,-0.16871054,2.0
35.781456,1.1227725,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
132.83449,-1.7371826,2.0
0.0,0.0,2.0
51.40039,0.64739215,2.0
132.83449,0.0,2.0
0.0,0.0,2.0
151.0,-0.031412955,2.0
126.5,0.05129685,2.0
91.04944,-0.3380729,2.0
134.61798,-0.23236673,2.0
0.0,0.0,2.0
63.570827,0.50939035,2.0
63.570827,2.0801866,2.0
0.0,0.0,2.0
26.076809,0.0,2.0
93.941475,0.2253328,2.0
14.0,-0.48745263,2.0
41.439716,0.0,2.0
59.70134,0.9328897,2.0
0.0,0.0,2.0
51.40039,0.0,2.0
0.0,0.0,2.0
22.0,3.1415927,2.0
71.56291,-0.9473706,2.0
22.0,1.5707964,2.0
0.0,0.0,2.0
22.0,1.709436,2.0
25.666666,-1.5707964,2.0
34.468987,-0.5150043,2.0
63.436977,0.17948596,2.0
29.85067,1.127095,2.0
15.560868,-0.4224806,2.0
22.0,1.5707964,2.0
22.0,1.5707964,2.0
103.40696,-0.9889894,2.0
0.0,0.0,2.0
52.153618,-1.0040671,2.0
0.0,0.0,2.0
470.0638,-0.59308827,2.0
0.0,0.0,2.0
604.0,-0.07221957,2.0
41.439716,0.845156,2.0
132.83449,-0.1663863,2.0
44.0,1.5707964,2.0
82.87943,1.1561543,2.0
0.0,0.0,2.0
102.80078,1.2028859,2.0
26.076809,0.0,2.0
71.56291,-0.27165774,2.0
0.0,0.0,2.0
239.57515,-1.6542674,2.0
63.570827,1.5077268,2.0
132.83449,0.42161632,2.0
35.217182,0.36374265,2.0
26.076809,-0.6520228,2.0
0.0,0.0,2.0
0.0,0.0,2.0
63.07535,-0.47037396,3.0
51.40039,1.2028859,3.0
14.0,-0.64739215,3.0
26.076809,-1.0040671,3.0
23.478123,0.0,3.0
112.0,-0.74665785,3.0
112.0,-0.16871054,3.0
22.676468,-1.6929619,3.0
0.0,0.0,3.0
132.83449,-0.22310773,3.0
46.970737,1.0429463,3.0
21.865955,-0.15612637,3.0
28.30636,0.019529486,3.0
34.828148,0.6837093,3.0
14.0,-0.6837093,3.0
171.94476,-1.9346864,3.0
36.40055,0.6489956,3.0
0.0,0.0,3.0
31.906113,0.4057952,3.0
55.65968,-0.3103874,3.0
0.0,0.0,3.0
52.153618,0.0,3.0
102.80078,0.0,3.0
51.62364,1.0204104,3.0
164.01219,-0.4141299,3.0
20.146685,0.9729381,3.0
302.80026,-0.77434444,3.0
0.0,0.0,3.0
15.770859,-1.7880898,3.0
0.0,0.0,3.0
0.0,0.0,3.0
22.0,1.3547114,3.0
0.0,0.0,3.0
22.0,3.1415927,3.0
0.0,0.0,3.0
22.0,1.5707964,3.0
34.0147,0.0,3.0
0.0,0.0,3.0
65.25335,-0.18042265,3.0
455.38556,-0.27480233,3.0
69.656296,-0.6837093,3.0
128.01562,-0.3131381,3.0
63.570827,0.50939035,3.0
51.70348,0.43202797,3.0
16.37834,0.0,3.0
0.0,0.0,3.0
66.417244,-0.1663863,3.0
36.687874,-0.18238835,3.0
31.718489,0.0686953,3.0
15.953056,-0.87642586,3.0
5.6666665,1.1351135,3.0
8.5,1.5707964,3.0
59.70134,0.06289166,3.0
203.65657,-1.5190387,3.0
93.05912,0.49248576,3.0
136.66667,-0.038705036,3.0
26.348625,0.23835778,3.0
51.40039,0.64739215,3.0
0.0,0.0,3.0
63.570827,0.50939035,3.0
63.570827,0.43453047,3.0
0.0,0.0,3.0
55.542778,-0.40725586,3.0
224.0,1.0209432,3.0
132.83449,-0.2186642,3.0
49.42924,0.064970136,3.0
60.166435,0.23533931,3.0
41.382362,0.0,3.0
0.0,0.0,3.0
158.91664,-2.1998239,3.0
51.40039,0.44748402,3.0
26.076809,1.0040671,3.0
89.73851,0.24768136,3.0
22.0,0.5667292,3.0
26.348625,0.6735525,3.0
63.436977,0.35415816,3.0
302.80026,-0.8510253,3.0
201.86684,-0.0968756,3.0
14.925335,-1.1934004,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
5.5,1.6393908,4.0
11.694684,-0.84257,4.0
9.25713,-1.9780521,4.0
12.669262,1.0516502,4.0
30.254131,0.62528205,4.0
