phone_id,track_no,pathLength,timeStopped,noStops,timeSpent,inactiveTime,sThetaChange,sThetaIn,sThetaOut,sThetaInOut,timePerStop,totAvrgSpeed,timesStoppedHere,pathPerShortest,timePerShortest,speedLessThan3,speedLessThan2,speedLessThan1,anglelargerthan5,anglelargerthan10,anglelargerthan15,anglelargerthan20,speedLargerThan10,,Businessman,Shopper,Security
ZX1B23QBS53771758c578bbd85,174,1077.5,0,18,999,0,697.1759731,0,0,0,51.16666667,1.078578579,921,0,0,44,58,791,310,23,36,23,18,,,,1
ZX1B23QBS53771758c578bbd85,175,1065.2,0,20,858,0,560.8313021,0,0,0,37.65,1.241491841,753,0,0,33,39,680,288,19,23,19,23,,,,1
ZX1B23QBS53771758c578bbd85,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,177,1202.5,0,24,966,0,621.548454,0,0,0,35.33333333,1.244824017,848,0,0,43,38,754,331,26,32,26,28,,,,1
ZX1B23QBS53771758c578bbd85,178,1078.9,0,18,999,0,654.6630318,0,0,0,48.77777778,1.07997998,878,0,0,41,49,792,312,31,33,31,12,,,,1
ZX1B23QBS53771758c578bbd85,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,181,1036.22247,0,17,754.2463029,0,497.9395642,0,0,0,40.17647059,1.373851573,683,10362.2247,0.1,28,45,573,234,15,30,15,19,,,,1
ZX1B23QBS53771758c578bbd85,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,183,1060.82005,0,14,987.6000156,0,618.0192051,0,0,0,65.64285714,1.074139361,919,0,0,43,54,784,333,32,37,32,16,,,,1
ZX1B23QBS53771758c578bbd85,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,186,1124.7,0,18,999,0,615.1984923,0,0,0,50.05555556,1.125825826,901,0,0,36,50,795,333,17,34,17,20,,,,1
ZX1B23QBS53771758c578bbd85,187,1100.9,0,20,999,0,603.3538679,0,0,0,43.15,1.102002002,863,0,0,35,53,805,338,20,22,20,20,,,,1
ZX1B23QBS53771758c578bbd85,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,189,1191.35,0,23,999,0,628.0856524,0,0,0,39.26086957,1.192542543,903,0,0,43,52,781,333,33,25,33,19,,,,1
ZX1B23QBS53771758c578bbd85,190,1087.8,0,14,999,0,695.1299781,0,0,0,67.71428571,1.088888889,948,0,0,39,51,792,349,29,32,29,16,,,,1
ZX1B23QBS53771758c578bbd85,191,1127.307417,0,17,976.8644611,0,648.7691585,0,0,0,52.64705882,1.154005967,895,0,0,40,48,780,341,27,24,27,22,,,,1
ZX1B23QBS53771758c578bbd85,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,196,1132.827025,0,20,957.804904,0,610.6583854,0,0,0,43.2,1.182732538,864,0,0,32,37,767,301,21,36,21,23,,,,1
ZX1B23QBS53771758c578bbd85,197,1110.577882,0,22,889.8210455,0,566.5701453,0,0,0,33.77272727,1.248091274,743,0,0,37,47,688,310,32,26,32,17,,,,1
ZX1B23QBS53771758c578bbd85,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,199,947.5416814,0,14,734.2850954,0,420.7758196,0,0,0,44.42857143,1.290427502,622,0,0,47,32,566,283,19,16,19,23,,,,1
ZX1B23QBS53771758c578bbd85,200,1075.85,0,21,999,0,643.6746025,0,0,0,44.9047619,1.076926927,943,0,0,46,49,801,320,30,40,30,19,,,,1
ZX1B23QBS53771758c578bbd85,201,1009.8332,0,18,908.0584478,0,619.5000466,0,0,0,46.27777778,1.112079517,833,0,0,27,35,738,314,26,27,26,19,,,,1
ZX1B23QBS53771758c578bbd85,202,1190.755347,0,21,942.1229932,0,624.026716,0,0,0,38.61904762,1.26390647,811,1.841223544,646.7195962,39,47,736,303,26,30,26,30,,,,1
ZX1B23QBS53771758c578bbd85,203,1088.166786,0,25,876.787945,0,567.7831935,0,0,0,30.36,1.241083197,759,0,0,40,40,685,297,24,40,24,24,,,,1
ZX1B23QBS53771758c578bbd85,204,1151.245913,0,15,956.6174879,0,655.5761952,0,0,0,58.6,1.203454806,879,0,0,50,46,744,300,20,33,20,21,,,,1
ZX1B23QBS53771758c578bbd85,205,1180.2,0,22,928,0,634.1522423,0,0,0,37.22727273,1.271767241,819,0,0,45,47,719,316,30,29,30,25,,,,1
ZX1B23QBS53771758c578bbd85,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,207,1154.807866,0,21,989.763347,0,650.6866091,0,0,0,42.33333333,1.166751496,889,103.1309256,11.19749347,35,55,788,333,37,26,37,27,,,,1
ZX1B23QBS53771758c578bbd85,208,1178.803525,0,18,965.5546914,0,673.3914858,0,0,0,48.5,1.220856297,873,0,0,45,40,761,321,25,30,25,23,,,,1
ZX1B23QBS53771758c578bbd85,209,1049.35,0,13,919,0,647.2088816,0,0,0,67.15384615,1.141838955,873,0,0,36,54,727,302,34,21,34,20,,,,1
ZX1B23QBS53771758c578bbd85,210,1189.16751,0,16,919.3492867,0,557.5862253,0,0,0,50.6875,1.293488261,811,0,0,37,41,720,314,28,37,28,28,,,,1
ZX1B23QBS53771758c578bbd85,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,212,1205.227955,0,18,993.2819369,0,672.9681771,0,0,0,49.5,1.213379515,891,0,0,43,59,775,333,24,32,24,24,,,,1
ZX1B23QBS53771758c578bbd85,213,1117.649414,0,22,918.3604645,0,547.5178262,0,0,0,33.27272727,1.217005149,732,0,0,35,46,740,322,26,19,26,28,,,,1
ZX1B23QBS53771758c578bbd85,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,215,1092.543779,0,16,859.91811,0,553.6539063,0,0,0,50.1875,1.270520723,803,0,0,27,41,678,272,29,29,29,24,,,,1
ZX1B23QBS53771758c578bbd85,216,1153.55,0,12,999,0,724.6841585,0,0,0,77.5,1.154704705,930,0,0,38,49,789,334,23,36,23,19,,,,1
ZX1B23QBS53771758c578bbd85,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,221,1072.375608,0,20,864.5000504,0,591.2099315,0,0,0,38.35,1.240457542,767,0,0,37,44,680,296,19,36,19,30,,,,1
ZX1B23QBS53771758c578bbd85,222,1196.054206,0,21,850.351374,0,564.6141968,0,0,0,34.80952381,1.406541157,731,0,0,38,44,653,275,25,20,25,32,,,,1
ZX1B23QBS53771758c578bbd85,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,227,1101.251383,0,15,865.4692573,0,539.758898,0,0,0,51.8,1.272432699,777,1.690753463,651.3376475,39,44,674,286,23,22,23,24,,,,1
ZX1B23QBS53771758c578bbd85,228,1038.318838,0,21,898.1957248,0,547.4943723,0,0,0,35.28571429,1.156005099,741,0,0,31,41,727,312,24,19,24,27,,,,1
ZX1B23QBS53771758c578bbd85,229,1135.35138,0,21,893.9413118,0,570.2153756,0,0,0,37.61904762,1.270051362,790,0,0,31,37,711,290,16,28,16,28,,,,1
ZX1B23QBS53771758c578bbd85,230,1082.235795,0,18,891.190655,0,571.0266393,0,0,0,45.44444444,1.214370672,818,0,0,32,45,700,287,24,26,24,23,,,,1
ZX1B23QBS53771758c578bbd85,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,235,1127.768541,0,18,956.7224454,0,616.7227028,0,0,0,46.83333333,1.178783405,843,0,0,42,48,758,312,24,30,24,26,,,,1
ZX1B23QBS53771758c578bbd85,236,1053.827554,0,18,843.3393618,0,536.6574123,0,0,0,43,1.249588958,774,0,0,42,45,653,293,23,32,23,22,,,,1
ZX1B23QBS53771758c578bbd85,237,1186.7,0,19,999,0,704.8834923,0,0,0,46.05263158,1.187887888,875,0,0,55,44,782,317,25,35,25,19,,,,1
ZX1B23QBS53771758c578bbd85,238,1173.15,0,19,967,0,623.4910801,0,0,0,44.89473684,1.213185109,853,0,0,33,47,775,330,31,28,31,34,,,,1
ZX1B23QBS53771758c578bbd85,239,1111.568838,0,20,916.831204,0,603.424227,0,0,0,42.15,1.21240293,843,1.711265531,649.5595322,41,45,715,314,22,38,22,23,,,,1
ZX1B23QBS53771758c578bbd85,240,1043.669131,0,17,848.3408926,0,542.6576426,0,0,0,45.17647059,1.230247345,768,0,0,45,32,666,276,28,31,28,16,,,,1
ZX1B23QBS53771758c578bbd85,241,1051.174903,0,20,882.6931376,0,542.1286678,0,0,0,36.95,1.190872409,739,0,0,30,46,704,296,20,28,20,25,,,,1
ZX1B23QBS53771758c578bbd85,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,246,1094.688668,0,20,858.3994875,0,540.2275274,0,0,0,37.65,1.275267149,753,0,0,46,45,666,297,21,22,21,33,,,,1
ZX1B23QBS53771758c578bbd85,247,1164.734577,0,18,983.0286334,0,604.666102,0,0,0,48.44444444,1.184842982,872,0,0,35,41,786,336,26,31,26,27,,,,1
ZX1B23QBS53771758c578bbd85,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,252,1197.531292,0,22,923.7674648,0,608.8977111,0,0,0,38.31818182,1.296355779,843,0,0,29,52,722,308,20,27,20,29,,,,1
ZX1B23QBS53771758c578bbd85,253,1207.353517,0,17,919.1582649,0,596.8603838,0,0,0,48,1.313542578,816,0,0,51,43,721,319,17,27,17,37,,,,1
ZX1B23QBS53771758c578bbd85,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,257,1163.050691,0,18,922.5326372,0,614.4921382,0,0,0,44.55555556,1.260714954,802,1.786058268,651.1829499,27,50,718,292,33,24,33,17,,,,1
ZX1B23QBS53771758c578bbd85,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,260,992.0395407,0,11,900.2658569,0,544.3598547,0,0,0,75.27272727,1.101940647,828,0,0,36,41,722,306,19,28,19,17,,,,1
ZX1B23QBS53771758c578bbd85,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,262,1119.85,0,18,999,0,669.6139666,0,0,0,51.33333333,1.120970971,924,0,0,29,47,804,306,32,33,32,21,,,,1
ZX1B23QBS53771758c578bbd85,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,266,1100.2,0,21,999,0,734.2557895,0,0,0,42.42857143,1.101301301,891,0,0,43,47,804,333,26,28,26,24,,,,1
ZX1B23QBS53771758c578bbd85,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,268,1115.680289,0,23,985.4153281,0,626.4066859,0,0,0,37.69565217,1.132192952,867,0,0,34,60,785,331,32,25,32,28,,,,1
ZX1B23QBS53771758c578bbd85,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,270,1185.533927,0,21,983.6926349,0,616.3824123,0,0,0,39.66666667,1.205187357,833,0,0,32,49,779,328,19,39,19,22,,,,1
ZX1B23QBS53771758c578bbd85,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,275,1123.25,0,17,999,0,663.9462418,0,0,0,54.35294118,1.124374374,924,0,0,42,60,788,319,23,20,23,18,,,,1
ZX1B23QBS53771758c578bbd85,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,277,1008.2,0,18,999,0,619.1894573,0,0,0,50.44444444,1.009209209,908,0,0,44,47,811,350,14,31,14,20,,,,1
ZX1B23QBS53771758c578bbd85,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,281,1131.764509,0,22,989.1398965,0,622.7783169,0,0,0,40.45454545,1.144190537,890,0,0,33,53,790,326,29,35,29,26,,,,1
ZX1B23QBS53771758c578bbd85,282,1083.998626,0,16,870.9096623,0,631.2570833,0,0,0,49,1.244674015,784,0,0,29,38,703,261,27,33,27,27,,,,1
ZX1B23QBS53771758c578bbd85,283,1060.3,0,16,999,0,691.0687911,0,0,0,58.25,1.061361361,932,0,0,39,50,817,338,26,20,26,22,,,,1
ZX1B23QBS53771758c578bbd85,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,287,1154.476638,0,19,948.6889668,0,579.7306826,0,0,0,43,1.216917956,817,0,0,30,54,747,325,19,29,19,24,,,,1
ZX1B23QBS53771758c578bbd85,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,290,1177.7,0,23,999,0,678.8026042,0,0,0,37.69565217,1.178878879,867,0,0,42,51,784,325,25,33,25,23,,,,1
ZX1B23QBS53771758c578bbd85,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,292,1160.558662,0,22,925.4937865,0,612.4238377,0,0,0,35.95454545,1.253988604,791,0,0,38,55,725,311,29,27,29,24,,,,1
ZX1B23QBS53771758c578bbd85,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,294,1104,0,23,998,0,752.4068229,0,0,0,38.52173913,1.106212425,886,0,0,40,46,803,316,14,30,14,25,,,,1
ZX1B23QBS53771758c578bbd85,295,1200.895826,0,19,949.6431744,0,690.1687226,0,0,0,44.84210526,1.264575852,852,468.2345567,2.564731306,41,45,735,309,29,30,29,21,,,,1
ZX1B23QBS53771758c578bbd85,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,299,1280.729161,0,18,990.2864514,0,685.3784156,0,0,0,48.55555556,1.293291612,874,1271.276977,1.007435188,42,40,774,318,34,19,34,30,,,,1
ZX1B23QBS53771758c578bbd85,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,303,1142.1,0,25,999,0,669.7324041,0,0,0,35.68,1.143243243,892,0,0,31,47,810,325,31,27,31,33,,,,1
ZX1B23QBS53771758c578bbd85,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,306,1092.15,0,16,999,0,699.3476426,0,0,0,57.3125,1.093243243,917,0,0,48,58,798,308,22,33,22,24,,,,1
ZX1B23QBS53771758c578bbd85,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,309,1054.261346,0,17,911.0976254,0,535.9510801,0,0,0,47.94117647,1.157133239,815,0,0,36,44,726,314,20,20,20,20,,,,1
ZX1B23QBS53771758c578bbd85,310,1064.137998,0,12,909.9635281,0,612.9059731,0,0,0,70.83333333,1.169429285,850,0,0,48,44,718,295,25,25,25,21,,,,1
ZX1B23QBS53771758c578bbd85,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,312,998.3858045,0,14,815.534667,0,549.7505291,0,0,0,53.07142857,1.224210135,743,0,0,33,51,628,272,25,29,25,17,,,,1
ZX1B23QBS53771758c578bbd85,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,317,1099.55,0,20,999,0,649.3701234,0,0,0,45.95,1.100650651,919,0,0,44,44,801,316,30,33,30,16,,,,1
ZX1B23QBS53771758c578bbd85,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,320,1254.214277,0,30,988.1855491,0,683.2638295,0,0,0,27.8,1.269209288,834,0,0,38,61,770,340,21,31,21,33,,,,1
ZX1B23QBS53771758c578bbd85,321,1109.939243,0,19,847.5866534,0,554.2975274,0,0,0,40.15789474,1.30952893,763,0,0,42,49,652,301,19,23,19,26,,,,1
ZX1B23QBS53771758c578bbd85,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,326,1136.680802,0,25,855.1396847,0,609.3941585,0,0,0,28.48,1.329234068,712,0,0,40,41,663,264,21,28,21,26,,,,1
ZX1B23QBS53771758c578bbd85,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,330,1193.943322,0,10,956.5597413,0,681.6374643,0,0,0,90.7,1.248163884,907,0,0,43,51,744,309,30,32,30,23,,,,1
ZX1B23QBS53771758c578bbd85,331,1183.46769,0,15,988.784597,0,691.4605592,0,0,0,60.2,1.196891308,903,0,0,63,33,779,318,26,30,26,22,,,,1
ZX1B23QBS53771758c578bbd85,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,335,1128.05,0,22,953,0,594.7863871,0,0,0,39.27272727,1.183683106,864,0,0,34,49,762,293,22,33,22,26,,,,1
ZX1B23QBS53771758c578bbd85,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,337,1134.35,0,20,999,0,680.6439529,0,0,0,44.5,1.135485485,890,0,0,40,55,790,356,25,30,25,17,,,,1
ZX1B23QBS53771758c578bbd85,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,339,1212.6,0,22,999,0,750.1308662,0,0,0,38.68181818,1.213813814,851,0,0,46,40,790,318,31,33,31,22,,,,1
ZX1B23QBS53771758c578bbd85,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,341,1128.005049,0,11,829.9919873,0,546.171546,0,0,0,71.09090909,1.359055348,782,0,0,37,53,631,269,26,17,26,28,,,,1
ZX1B23QBS53771758c578bbd85,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,344,1150.7,0,19,999,0,707.8057127,0,0,0,46.73684211,1.151851852,888,0,0,46,56,786,321,27,37,27,25,,,,1
ZX1B23QBS53771758c578bbd85,345,1254.874527,0,23,924.4899022,0,644.3883087,0,0,0,34.30434783,1.357369641,789,0,0,49,42,713,268,24,31,24,31,,,,1
ZX1B23QBS53771758c578bbd85,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
ZX1B23QBS53771758c578bbd85,348,1167.27613,0,22,965.6357465,0,588.3619764,0,0,0,39.54545455,1.208816196,870,1.837585295,635.2228291,35,44,766,333,21,31,21,26,,,,1
ZX1B23QBS53771758c578bbd85,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1
