Speed Angle Change vs Modulus Speed from (805, 343) to (1044, 364)
132.63861,0.07572777,2.0
142.16034,0.31375152,2.0
125.6814,0.7394626,2.0
58.830265,1.5759388,2.0
142.16034,0.31375152,2.0
34.5,-0.7454195,2.0
109.957375,-0.21687362,2.0
251.3628,0.0,2.0
109.957375,-1.5093703,2.0
235.07924,-0.5639893,2.0
68.75817,-0.022104122,2.0
117.53962,0.58275837,2.0
27.6,-0.13059573,2.0
218.66069,-0.019802077,2.0
284.62695,-0.009554627,2.0
119.26153,1.7011315,2.0
267.84042,-0.16230728,2.0
127.666664,0.0,2.0
234.88828,-0.052599825,2.0
36.503426,-0.81323516,2.0
74.05422,0.10402831,2.0
139.12764,0.056537088,2.0
17.0,-1.0057209,2.0
14.018559,0.24497867,2.0
13.5,0.6488131,2.0
50.717354,0.16839015,2.0
200.0,-0.15979795,2.0
637.2268,0.6140298,2.0
656.4762,-0.107597396,2.0
270.6335,-0.0045123864,2.0
428.5,0.0,2.0
40.11739,1.2022002,2.0
444.32532,0.8560705,2.0
234.0,-0.1746722,2.0
9.125856,-0.07298365,2.0
40.496914,1.2600343,2.0
15.5,2.0576956,2.0
21.319006,-0.6857295,2.0
234.88828,-0.004341803,2.0
137.76248,0.22664161,2.0
622.6283,0.07233733,2.0
234.88828,0.057505824,2.0
7.9436793,1.5986372,2.0
164.11905,0.0,2.0
9.125856,-0.27443492,2.0
125.571945,0.11167576,2.0
35.11766,1.0816765,2.0
89.537704,-0.45062077,2.0
23.570227,0.50557506,2.0
102.0,-1.0691923,2.0
502.7256,-0.05637256,2.0
223.33333,-1.5707964,2.0
9.714286,-0.0,2.0
656.4762,0.0,2.0
604.0,-0.35415816,2.0
46.010868,-1.8084693,2.0
409.84998,0.07172122,2.0
234.0,0.82079655,2.0
12.167809,0.6234265,2.0
430.8503,1.2799535,2.0
859.2398,0.0,2.0
604.0,0.0,2.0
27.41464,-0.45621502,2.0
21.319006,-1.5376959,2.0
18.56071,1.1614248,2.0
5.846608,0.40725586,2.0
36.503426,-0.23501222,3.0
24.335617,-2.7755576E-17,3.0
14.472196,1.3568734,3.0
36.503426,-0.9804317,3.0
207.51894,0.66580486,3.0
361.5,0.0,3.0
164.11905,1.6378711,3.0
362.16882,-0.0062922277,3.0
102.462494,0.0,3.0
15.5,2.0576956,3.0
10.452028,0.42839283,3.0
12.4,2.108383,3.0
51.0,-1.5707964,3.0
100.0,0.16839015,3.0
17.0,0.0,3.0
31.0,2.0576956,3.0
8.5,-3.1415927,3.0
19.006578,2.0344439,3.0
327.6103,-0.025948374,3.0
234.40184,0.004054335,3.0
267.5,0.47569522,3.0
6.335526,0.4636476,3.0
4.25,-2.0344439,3.0
203.4484,-0.19571516,3.0
62.440052,1.5034219,3.0
12.4,1.2560934,3.0
11.0,0.7308384,3.0
43.085033,2.4218893,3.0
1.0384616,1.6481067,3.0
11.333333,-1.5707964,3.0
4.8370595,-0.6801979,3.0
234.5061,0.03838796,3.0
26.44071,-0.7660955,3.0
39.661064,-1.1890763,3.0
50.7242,-0.07894127,3.0
167.5,-0.24497867,3.0
40.35468,-0.591439,3.0
237.52106,0.026351634,3.0
26.094635,0.13297823,3.0
7.1465015,2.6297896,3.0
9.166667,-0.9272952,3.0
84.42896,0.826448,3.0
40.35468,0.0,3.0
126.56136,0.08784155,3.0
58.830265,0.5549957,3.0
19.006578,-0.09134812,3.0
17.67767,1.5560915,3.0
0.5288795,0.103403464,3.0
146.8128,0.0,3.0
372.5,0.096839,3.0
66.90707,-0.084796175,3.0
169.63522,0.124604724,3.0
17.5232,0.15841055,3.0
268.90146,0.11547538,3.0
40.642857,0.07892185,3.0
219.66452,0.038705036,3.0
125.794365,-1.0331192,3.0
67.04103,0.28737667,3.0
147.51874,-0.24837276,3.0
6.8,-0.5202672,3.0
17.67767,1.0953112,3.0
267.5,0.05042451,3.0
1.3822026,0.9519601,3.0
45.0,-0.116957255,3.0
150.24277,-0.15631038,3.0
3.9100103,-0.026155565,3.0
52.690132,-0.2926243,3.0
284.12717,0.07270755,3.0
3.8761828,-0.635305,3.0
6.0839043,-2.7755576E-17,3.0
36.503426,0.0,3.0
9.0,2.2565258,3.0
110.32282,2.3401701,3.0
18.56071,-1.2450691,3.0
602.60516,-0.008912626,3.0
111.00551,-0.32999536,3.0
858.1288,0.05129685,3.0
11.34372,0.24140996,4.0
28.359303,0.15935165,4.0
0.35869566,-0.15935165,4.0
0.496,1.595722,4.0
4.867123,-0.23501222,4.0
218.51875,0.42248967,4.0
71.281685,0.15290584,4.0
115.51204,-0.106812656,4.0
5.044335,-0.99409366,4.0
12.947611,0.21143393,4.0
22.669117,0.8971944,4.0
6.1658535,0.5810823,4.0
5.3297515,0.7355957,4.0
0.6387833,-1.5707964,4.0
10.4,-0.17286061,4.0
0.96986026,-0.06241881,4.0
4.7888985,0.31624982,4.0
49.032364,2.3401701,4.0
8.838835,1.4914434,4.0
