Character,PhoneID,TRACK,X,Y,Z,TimeStamp,Tb,XDISP,YDISP,ZDISP,MODDISP,RSX,RSY,RSZ,RAX,RAY,RAZ,MODSPD,MODACC,SPDTHETA,ACCTHETA,Interpolated
Business,ZX1B23QFSP48abead89f52e3bb,-1,76.67916093797199,338.8844305280118,0.0,2014-09-26 10:44:02.0,0.0,0.0,0.0,0.0,0.0,-14.982307805770464,0.5397199066116831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,71.36300653015364,338.2853618554698,0.0,2014-09-26 10:44:02.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,65.7715416127998,337.0258429040437,0.0,2014-09-26 10:44:03.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,60.76966607326521,336.375733480633,0.0,2014-09-26 10:44:04.0,0.0,0.0,0.0,0.0,0.0,-14.358928324045188,0.386757071094061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,57.76479801108409,334.927023669798,0.0,2014-09-26 10:44:05.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,56.109654766312346,332.1572903852313,0.0,2014-09-26 10:44:06.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,53.58709267852426,330.6648186446257,0.0,2014-09-26 10:44:08.0,0.0,0.0,0.0,0.0,0.0,-12.153775145561257,0.08044478311378173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,59.035823710212746,330.1654789797485,0.0,2014-09-26 10:44:08.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,72.45634191419566,329.22935165867716,0.0,2014-09-26 10:44:09.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,78.374184823221,328.73608090347875,0.0,2014-09-26 10:44:10.0,0.0,0.0,0.0,0.0,0.0,-10.018158138453522,-0.007008507790619789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,84.80547457362334,329.6088096042924,0.0,2014-09-26 10:44:10.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,99.43607366453091,331.2192896828641,0.0,2014-09-26 10:44:11.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,106.29613998560578,332.12012331290987,0.0,2014-09-26 10:44:12.0,0.0,0.0,0.0,0.0,0.0,-7.931762042967881,0.13515418328300371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,112.0337126273225,332.88021807202796,0.0,2014-09-26 10:44:12.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,124.80676161652418,334.24358786503893,0.0,2014-09-26 10:44:13.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,130.91035457449112,335.02553886455564,0.0,2014-09-26 10:44:14.0,0.0,0.0,0.0,0.0,0.0,-6.159156702446202,0.24602312822266026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,136.12248856435147,335.70069249029996,0.0,2014-09-26 10:44:14.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,147.43451686943595,336.8703818636762,0.0,2014-09-26 10:44:15.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,152.96155826212606,337.5400256231277,0.0,2014-09-26 10:44:16.0,0.0,0.0,0.0,0.0,0.0,-4.637558257329841,0.3319486732299104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,157.74683419876325,336.92955363627885,0.0,2014-09-26 10:44:16.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,167.8573139856312,335.7080961186089,0.0,2014-09-26 10:44:17.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,172.9437581034343,335.05491722102727,0.0,2014-09-26 10:44:18.0,0.0,0.0,0.0,0.0,0.0,-3.3249616237714017,0.19652355712666741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,178.8556391722255,333.69949577862724,0.0,2014-09-26 10:44:18.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,190.70053388658494,331.1463408037106,0.0,2014-09-26 10:44:19.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,197.01638191853937,329.73730650913717,0.0,2014-09-26 10:44:20.0,0.0,0.0,0.0,0.0,0.0,-1.9270095131168514,-0.0523222832176162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,207.59271440042383,328.291900286629,0.0,2014-09-26 10:44:21.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,227.60937128594244,325.64263605846884,0.0,2014-09-26 10:44:22.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,238.68978265223558,324.1509220595653,0.0,2014-09-26 10:44:24.0,0.0,0.0,0.0,0.0,0.0,0.31078059578735595,-0.2859008041438161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,252.32276433314075,322.7914546507131,0.0,2014-09-26 10:44:25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,277.3655088988236,320.36923581778575,0.0,2014-09-26 10:44:26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,291.4940439988672,318.99117573339726,0.0,2014-09-26 10:44:27.0,0.0,0.0,0.0,0.0,0.0,2.60974197061768,-0.46900234952813724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,305.75517085449525,318.8100662360963,0.0,2014-09-26 10:44:27.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,331.30444290204395,318.606547986457,0.0,2014-09-26 10:44:28.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,345.98105525484675,318.4293474245357,0.0,2014-09-26 10:44:29.0,0.0,0.0,0.0,0.0,0.0,4.770811389022294,-0.4531466053403924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,358.09436726566014,318.28469504245015,0.0,2014-09-26 10:44:29.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,379.10092135079384,318.13967547405025,0.0,2014-09-26 10:44:30.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,391.56073320974605,317.98433905155747,0.0,2014-09-26 10:44:31.0,0.0,0.0,0.0,0.0,0.0,6.349175482474052,-0.43373628241420764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,404.34624727322495,317.00952502870507,0.0,2014-09-26 10:44:31.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,426.1470916954001,315.3439394381413,0.0,2014-09-26 10:44:32.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,439.24911066730436,314.3844752109248,0.0,2014-09-26 10:44:33.0,0.0,0.0,0.0,0.0,0.0,7.8893913186181495,-0.5492174989923051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,451.5239106826993,315.6066836354635,0.0,2014-09-26 10:44:33.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,471.9494551954698,318.0012514182585,0.0,2014-09-26 10:44:34.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,484.47118297960395,319.2378172460106,0.0,2014-09-26 10:44:35.0,0.0,0.0,0.0,0.0,0.0,9.197812825602137,-0.2955019330293368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,495.19069512006075,318.3130213174947,0.0,2014-09-26 10:44:35.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,512.3684508782811,316.6949731780856,0.0,2014-09-26 10:44:36.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,523.1882413762752,315.7605578183127,0.0,2014-09-26 10:44:37.0,0.0,0.0,0.0,0.0,0.0,10.111848052785907,-0.4199179049584075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,529.0646378826755,315.7194413225832,0.0,2014-09-26 10:44:37.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,537.1337161705309,315.7739063540559,0.0,2014-09-26 10:44:38.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,543.161593783419,315.7898053060962,0.0,2014-09-26 10:44:39.0,0.0,0.0,0.0,0.0,0.0,10.100438892099897,-0.38199030274216483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,567.7512086681393,318.08850858696104,0.0,2014-09-26 10:44:41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,610.4025978158626,322.42449289935047,0.0,2014-09-26 10:44:43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,635.2276051093842,324.8133129210132,0.0,2014-09-26 10:44:45.0,0.0,0.0,0.0,0.0,0.0,11.475314329107695,0.09330575311062944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,646.5093371197929,326.9900309126322,0.0,2014-09-26 10:44:45.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,664.12563536231,330.9642927960068,0.0,2014-09-26 10:44:46.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,675.5805288965993,333.16357222441746,0.0,2014-09-26 10:44:47.0,0.0,0.0,0.0,0.0,0.0,12.219092995558404,0.42914262017014304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,694.3054661644055,332.7787668142585,0.0,2014-09-26 10:44:48.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,725.4846943145152,331.95169966617084,0.0,2014-09-26 10:44:49.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,744.2515334996114,331.53627675651876,0.0,2014-09-26 10:44:51.0,0.0,0.0,0.0,0.0,0.0,13.033929179076305,0.2964435997602185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,9,769.1048369168897,331.1148566732706,0.0,2014-09-26 10:44:53.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,811.6033148548684,330.2684525150758,0.0,2014-09-26 10:44:56.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,9,836.4701751526969,329.8489965167874,0.0,2014-09-26 10:44:59.0,0.0,0.0,0.0,0.0,0.0,12.596374727522635,0.15367497334734478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,864.7510521233704,331.461468397354,0.0,2014-09-26 10:45:01.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,913.6138520635776,334.3969635488667,0.0,2014-09-26 10:45:03.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,941.9653046139662,336.03663243596657,0.0,2014-09-26 10:45:06.0,0.0,0.0,0.0,0.0,0.0,13.156117710613461,0.3142097719712099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,950.3945296260214,336.9261874563341,0.0,2014-09-26 10:45:06.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,962.2687050295777,338.4844198338157,0.0,2014-09-26 10:45:07.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,970.6617701747598,339.40214317759137,0.0,2014-09-26 10:45:08.0,0.0,0.0,0.0,0.0,0.0,13.231752729850255,0.39853487443822255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,975.2440060715056,341.0611153750807,0.0,2014-09-26 10:45:08.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,980.0136091492184,344.00950435654755,0.0,2014-09-26 10:45:09.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,984.5365220752888,345.6877845022601,0.0,2014-09-26 10:45:10.0,0.0,0.0,0.0,0.0,0.0,12.830925638412667,0.5678139578961355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,987.7749706779448,345.91126934778634,0.0,2014-09-26 10:45:10.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,990.1148953793947,346.1668265789976,0.0,2014-09-26 10:45:10.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,993.2579433591851,346.4023078564676,0.0,2014-09-26 10:45:11.0,0.0,0.0,0.0,0.0,0.0,12.698104375663483,0.5723958207592984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,-1,1002.0198247415756,347.8571168290541,0.0,2014-09-26 10:45:12.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,1014.6752654670164,350.37479333425324,0.0,2014-09-26 10:45:13.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,-1,1023.1145717900732,351.80944008607275,0.0,2014-09-26 10:45:15.0,0.0,0.0,0.0,0.0,0.0,11.972583484876385,0.6758744500811266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,1026.8080266774334,350.72477830708266,0.0,2014-09-26 10:45:17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,1030.3843379773944,348.5527649194515,0.0,2014-09-26 10:45:19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,1033.471586239502,347.4499028337009,0.0,2014-09-26 10:45:21.0,0.0,0.0,0.0,0.0,0.0,9.795188921956411,0.39102738094419115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,1024.9074247088374,349.06782205384644,0.0,2014-09-26 10:45:23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,1006.2928063937093,351.9276912658239,0.0,2014-09-26 10:45:25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,996.4008981736667,353.4903686608468,0.0,2014-09-26 10:45:27.0,0.0,0.0,0.0,0.0,0.0,6.516997000638171,0.5121672939619204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,869.6658593484952,346.38709703673464,0.0,2014-09-26 10:46:22.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,633.3961251691104,333.1155375736831,0.0,2014-09-26 10:47:17.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,505.67638397720043,325.9362214877752,0.0,2014-09-26 10:48:13.0,0.0,0.0,0.0,0.0,0.0,-2.154242957784466,-0.10605740774494732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,495.1621923070322,322.8126698790123,0.0,2014-09-26 10:48:14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,476.2883921054326,317.04854387187936,0.0,2014-09-26 10:48:15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,465.8086949659712,313.9146293930097,0.0,2014-09-26 10:48:16.0,0.0,0.0,0.0,0.0,0.0,-2.344925063316014,-0.17213062576637594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,479.32474303895356,312.65104047229727,0.0,2014-09-26 10:48:18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,505.0525324671199,310.35602394057736,0.0,2014-09-26 10:48:20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,518.6673736681668,309.08760744775464,0.0,2014-09-26 10:48:22.0,0.0,0.0,0.0,0.0,0.0,-1.843646159107314,-0.1992326093158209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,525.7259848303937,308.37616830182156,0.0,2014-09-26 10:48:23.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,539.3248967619469,307.11694682288936,0.0,2014-09-26 10:48:25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,546.449206704065,306.4153067483529,0.0,2014-09-26 10:48:27.0,0.0,0.0,0.0,0.0,0.0,-1.4556764364011312,-0.21549330616493936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,549.8056411446277,308.6610934308326,0.0,2014-09-26 10:48:27.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,556.4378208355588,312.8806739553745,0.0,2014-09-26 10:48:28.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,559.8362567102699,315.134236413613,0.0,2014-09-26 10:48:29.0,0.0,0.0,0.0,0.0,0.0,-1.2522256999681272,-0.11095737468961797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,562.0089057893654,314.4309618177538,0.0,2014-09-26 10:48:29.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,566.3902357740536,313.1611211695391,0.0,2014-09-26 10:48:30.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,568.6105983201383,312.45657911511915,0.0,2014-09-26 10:48:31.0,0.0,0.0,0.0,0.0,0.0,-1.0775207350488607,-0.14543149835698785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,571.3458203767051,312.719822259467,0.0,2014-09-26 10:48:31.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,576.722565323489,313.24158533079515,0.0,2014-09-26 10:48:32.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,579.5475157552761,313.4861472765568,0.0,2014-09-26 10:48:33.0,0.0,0.0,0.0,0.0,0.0,-0.822656850163868,-0.12227927505233002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,583.8209632697566,311.35660557811434,0.0,2014-09-26 10:48:34.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,591.939333878582,307.46032135866113,0.0,2014-09-26 10:48:35.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,596.3035897769198,305.31801051859793,0.0,2014-09-26 10:48:37.0,0.0,0.0,0.0,0.0,0.0,-0.2698159117632958,-0.31347877109848266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
Business,ZX1B23QFSP48abead89f52e3bb,10,598.170428704371,305.71511786384383,0.0,2014-09-26 10:48:38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,601.6923733246722,306.53586973283643,0.0,2014-09-26 10:48:39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,true
Business,ZX1B23QFSP48abead89f52e3bb,10,603.6142025627082,306.9491958444151,0.0,2014-09-26 10:48:40.0,0.0,0.0,0.0,0.0,0.0,-0.005230522367134394,-0.2371153036013272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false
