Speed Angle vs Modulus Speed from (805, 302) to (1044, 323)
101.607086,0.17809294,3.0
21.708294,0.67114383,3.0
267.84042,-0.05042451,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
206.17711,-0.10690791,3.0
268.0,0.0,3.0
21.319006,-0.6857295,3.0
85.287094,0.9491838,3.0
22.666666,0.0,3.0
21.708294,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
38.470768,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
9.617692,-0.48689923,3.0
0.0,-0.48689923,3.0
251.1613,0.03584122,3.0
16.5,-0.0,3.0
34.687893,-0.2624594,3.0
0.0,-0.2624594,3.0
19.235384,-0.48689923,3.0
26.903118,0.591439,3.0
15.607429,0.41450688,3.0
16.666666,0.0,3.0
211.47636,0.7235008,3.0
0.0,0.7235008,3.0
25.401772,0.17809294,3.0
0.2900433,0.0,3.0
428.1238,-0.072472386,3.0
9.0,1.5707964,3.0
0.0,1.5707964,3.0
0.0,1.5707964,3.0
9.0,-1.5707964,3.0
362.82916,0.8068374,3.0
49.216076,0.43335384,3.0
38.833332,0.0,3.0
28.227272,0.0,3.0
156.33333,0.0,3.0
156.0,0.0,3.0
0.0,0.0,3.0
151.28781,-0.42225116,3.0
27.802877,0.9129077,3.0
309.74182,0.7990959,3.0
14.472196,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
0.0,0.67114383,3.0
18.820793,-0.40024066,3.0
251.9623,-0.08742598,3.0
22.5,-1.5707964,3.0
129.52316,0.58479065,3.0
0.0,0.58479065,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
19.235384,-0.48689923,3.0
67.0,0.0,3.0
33.0,-0.0,3.0
2.2,0.0,3.0
0.0,0.0,3.0
23.570227,1.0691923,3.0
37.589893,-0.49934673,3.0
18.794947,-0.49934673,3.0
0.0,-0.49934673,3.0
195.88007,0.4659307,3.0
34.20526,0.26625204,3.0
16.299156,0.6919889,3.0
8.68652,-0.40024066,3.0
192.75957,-0.11438107,3.0
50.803543,-0.17809294,3.0
26.997942,0.5743048,3.0
0.0,0.5743048,3.0
0.0,0.5743048,3.0
0.0,0.5743048,3.0
201.20139,-0.04474623,3.0
0.0,-0.04474623,3.0
28.160255,0.10673567,3.0
6.428571,0.0,3.0
18.794947,0.49934673,3.0
137.76791,-0.16037545,3.0
19.235384,-0.48689923,3.0
67.0,-0.0,3.0
151.10426,-0.089461565,3.0
0.27297297,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
67.0,0.0,3.0
22.0,-1.5707964,3.0
17.0,-0.0,3.0
31.0,-1.5707964,3.0
12.823589,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
54.82928,0.42285392,3.0
0.0,0.42285392,3.0
35.35534,1.0691923,3.0
428.5945,0.021000413,3.0
56.462376,-0.40024066,3.0
178.5112,-0.07569778,3.0
0.0,-0.07569778,3.0
3.4375,-0.9272952,3.0
223.13728,-0.10100644,3.0
60.53924,-0.5375866,3.0
75.643906,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
0.0,-0.42225116,3.0
19.235384,-0.48689923,3.0
19.235384,-0.48689923,3.0
12.823589,-0.48689923,3.0
22.5,-1.5707964,3.0
28.200178,-0.92374915,3.0
284.0,0.0,3.0
127.93065,0.9491838,3.0
0.0,0.9491838,3.0
178.66667,0.0,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
27.802877,0.9129077,3.0
211.47636,0.7235008,3.0
56.462376,-0.40024066,3.0
19.235384,-0.48689923,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
0.0,-0.40024066,3.0
0.0,-0.40024066,3.0
0.0,-0.40024066,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
19.235384,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
117.59955,-0.021867717,3.0
54.82928,0.42285392,3.0
17.0,-0.0,3.0
0.0,-0.0,3.0
149.67113,0.78697294,3.0
8.375,-0.0,3.0
11.72367,-0.25877088,3.0
180.23596,0.6634762,3.0
17.0,-0.0,3.0
17.0,0.0,3.0
27.901613,-0.93804747,3.0
17.0,0.0,3.0
161.01009,-0.13706617,3.0
55.0,-0.9272952,3.0
176.81628,0.9137214,3.0
84.48077,-0.10673567,3.0
17.0,-0.0,3.0
17.0,0.0,3.0
0.0,0.0,3.0
117.66053,0.5549957,3.0
0.0,0.5549957,3.0
33.0,0.0,3.0
34.0,0.0,3.0
106.078064,0.088099435,3.0
50.803543,0.17809294,3.0
0.0,0.17809294,3.0
0.0,0.17809294,3.0
13.5,-1.5707964,3.0
50.803543,0.17809294,3.0
0.0,0.17809294,3.0
36.5821,0.3779683,3.0
0.0,0.3779683,3.0
142.42542,-0.07731039,3.0
0.0,-0.07731039,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
131.89864,0.80416274,3.0
38.470768,-0.48689923,3.0
40.496914,0.5743048,3.0
0.0,0.5743048,3.0
75.643906,-0.42225116,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
0.0,-0.40024066,3.0
45.642635,-0.74665785,3.0
19.235384,-0.48689923,3.0
318.12732,-0.028294334,3.0
0.0,-0.028294334,3.0
0.0,-0.028294334,3.0
0.0,-0.028294334,3.0
0.0,-0.028294334,3.0
184.8141,-0.11932148,3.0
209.5,0.0,3.0
0.0,0.0,3.0
33.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
178.56029,-0.05042451,3.0
0.0,-0.05042451,3.0
0.0,-0.05042451,3.0
40.496914,0.5743048,3.0
0.0,0.5743048,3.0
0.0,0.5743048,3.0
75.643906,-0.42225116,3.0
19.235384,-0.48689923,3.0
9.0,-1.5707964,3.0
75.643906,-0.42225116,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
19.235384,-0.48689923,3.0
151.28781,-0.42225116,3.0
0.0,-0.42225116,3.0
38.470768,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
0.0,-0.48689923,3.0
535.68085,-0.05042451,3.0
18.794947,0.49934673,3.0
80.99383,-0.5743048,3.0
362.82916,0.8068374,3.0
0.0,0.8068374,3.0
0.0,0.8068374,3.0
34.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
0.0,-0.0,3.0
9.144849,-0.2538193,3.0
27.802877,0.9129077,3.0
0.0,0.9129077,3.0
38.470768,-0.48689923,3.0
38.470768,-0.48689923,3.0
38.470768,-0.48689923,3.0
0.0,-0.48689923,3.0
38.470768,-0.48689923,3.0
151.28781,-0.42225116,3.0
0.0,-0.42225116,3.0
40.388393,0.29303783,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
71.21271,-0.07731039,4.0
0.0,-0.07731039,4.0
0.0,-0.07731039,4.0
0.0,-0.07731039,4.0
0.0,-0.07731039,4.0
5.495824,-0.48689923,4.0
75.64803,-0.102628194,4.0
10.019512,0.5810823,4.0
58.597275,-0.057628427,4.0
3.642734,-0.40024066,4.0
26.039217,0.05488986,4.0
67.62034,-0.038036615,4.0
67.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
61.465107,-0.10244385,4.0
7.75,-1.5707964,4.0
0.0,-1.5707964,4.0
12.823589,-0.48689923,4.0
4.6063967,0.8519663,4.0
20.666666,-1.5707964,4.0
29.347061,0.40265465,4.0
35.816372,1.1539894,4.0
0.0,1.1539894,4.0
10.341814,-0.13335025,4.0
4.808846,-0.48689923,4.0
2.3846154,-1.5707964,4.0
91.28527,-0.74665785,1.0
0.0,-0.74665785,1.0
410.0,0.0,1.0
200.0,0.0,1.0
439.0,0.0,1.0
0.0,0.0,1.0
101.5997,-0.04430596,1.0
55.803226,-0.93804747,1.0
42.638012,-0.6857295,1.0
0.0,-0.6857295,1.0
0.0,-0.6857295,1.0
0.0,-0.6857295,1.0
0.0,-0.6857295,1.0
50.0,-0.0,1.0
0.0,-0.0,1.0
58.830265,0.5549957,1.0
0.0,0.5549957,1.0
0.0,0.5549957,1.0
0.0,0.5549957,1.0
0.0,0.5549957,1.0
0.0,0.5549957,1.0
0.0,0.5549957,1.0
8.375,0.0,1.0
0.0,0.0,1.0
35.35534,-1.0691923,1.0
254.8274,-0.17353557,1.0
91.28527,0.74665785,1.0
52.756516,0.25877088,1.0
0.0,0.25877088,1.0
0.0,0.25877088,1.0
0.0,0.25877088,1.0
0.0,0.25877088,1.0
74.203926,1.0226728,1.0
59.255802,-0.5505494,1.0
80.70936,0.591439,1.0
0.0,0.591439,1.0
34.0,-0.0,1.0
9.0,-1.5707964,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
35.49736,0.31506914,1.0
0.0,0.31506914,1.0
27.64281,-0.4191426,1.0
147.77432,-0.060941394,1.0
27.901613,-0.93804747,1.0
0.0,-0.93804747,1.0
0.0,-0.93804747,1.0
15.665508,0.42285392,1.0
33.0,0.0,1.0
18.428541,-0.4191426,1.0
5.1538463,0.0,1.0
109.65856,-0.42285392,1.0
0.0,-0.42285392,1.0
6.6,-0.0,1.0
33.0,0.0,1.0
34.0,0.0,1.0
9.267626,0.9129077,1.0
80.70936,0.591439,1.0
8.375,0.0,1.0
0.8947368,-0.0,1.0
0.0,-0.0,1.0
89.537704,0.35354197,1.0
62.0,-1.5707964,1.0
56.400356,0.92374915,1.0
90.55385,-0.7541583,1.0
35.35534,1.0691923,1.0
34.0,0.0,1.0
0.0,0.0,1.0
35.35534,1.0691923,1.0
0.0,1.0691923,1.0
168.0,-0.0,1.0
19.235384,0.48689923,1.0
17.0,0.0,1.0
50.803543,-0.17809294,1.0
50.803543,-0.17809294,1.0
16.75,0.0,1.0
18.794947,-0.49934673,1.0
34.0,0.0,1.0
0.0,0.0,1.0
117.5,-0.0,1.0
26.718699,0.5810823,1.0
234.69128,-0.07677189,1.0
42.0,-0.0,1.0
34.0,0.0,1.0
50.0,0.0,1.0
109.65856,-0.42285392,1.0
0.10960928,-0.6857295,1.0
0.0,-0.6857295,1.0
0.0,-0.6857295,1.0
11.562632,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
0.0,0.2624594,1.0
110.57124,-0.4191426,1.0
0.0,-0.4191426,1.0
0.0,-0.4191426,1.0
0.0,-0.4191426,1.0
2.0404644,-0.2624594,1.0
0.0,-0.2624594,1.0
231.45842,0.66596925,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
34.0,0.0,1.0
0.0,0.0,1.0
22.0,0.0,1.0
156.12976,-0.14461444,1.0
27.313,0.41450688,1.0
6.149802,-0.26121855,1.0
0.0,-0.26121855,1.0
2.9892354,0.591439,1.0
2.6153846,-0.0,1.0
124.78081,0.52461326,1.0
0.0,0.52461326,1.0
0.0,0.52461326,1.0
0.0,0.52461326,1.0
39.03244,-0.14461444,1.0
392.58755,-0.114876606,1.0
364.78622,-0.12367495,1.0
78.06488,-0.14461444,1.0
131.89864,0.80416274,1.0
0.0,0.80416274,1.0
56.400356,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
73.1642,0.3779683,1.0
9.400059,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
3.7777777,0.0,1.0
70.71068,1.0691923,1.0
55.803226,0.93804747,1.0
141.98944,0.31506914,1.0
0.0,0.31506914,1.0
141.35417,-0.3239877,1.0
17.0,-0.0,1.0
0.0,-0.0,1.0
38.470768,-0.48689923,1.0
117.388245,0.40265465,1.0
0.0,0.40265465,1.0
19.235384,-0.48689923,1.0
19.235384,-0.48689923,1.0
19.235384,-0.48689923,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
19.235384,-0.48689923,1.0
38.470768,-0.48689923,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
19.235384,-0.48689923,1.0
75.643906,-0.42225116,1.0
101.607086,-0.17809294,1.0
50.803543,-0.17809294,1.0
123.074165,-0.18385057,1.0
312.25952,-0.14461444,1.0
357.0224,-0.07569778,1.0
58.25,0.0,1.0
33.448467,0.05384013,1.0
10.9252,0.41450688,1.0
0.0,0.41450688,1.0
19.235384,-0.48689923,1.0
270.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
15.5,-1.5707964,1.0
50.0,-0.0,1.0
0.0,-0.0,1.0
45.276924,0.7541583,1.0
0.0,0.7541583,1.0
70.23532,-1.0816765,1.0
73.82411,0.43335384,1.0
102.59142,0.17636615,1.0
0.0,0.17636615,1.0
686.2361,0.026233047,1.0
0.0,0.026233047,1.0
0.0,0.026233047,1.0
0.0,0.026233047,1.0
0.0,0.026233047,1.0
0.0,0.026233047,1.0
101.0,0.0,1.0
123.074165,-0.18385057,1.0
0.0,-0.18385057,1.0
209.38959,-0.30060568,1.0
267.60605,-0.06731387,1.0
27.0,-1.5707964,1.0
4.5,-1.5707964,1.0
0.0,-1.5707964,1.0
0.0,-1.5707964,1.0
81.005486,-0.18206182,1.0
0.0,-0.18206182,1.0
0.0,-0.18206182,1.0
0.0,-0.18206182,1.0
735.2204,0.024484903,1.0
621.0,0.0,1.0
70.71068,1.0691923,1.0
27.0,-1.5707964,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
38.470768,-0.48689923,1.0
80.70936,-0.591439,1.0
80.70936,-0.591439,1.0
151.28781,-0.42225116,1.0
56.462376,-0.40024066,1.0
19.235384,-0.48689923,1.0
0.0,-0.48689923,1.0
13.5,-1.5707964,1.0
56.400356,-0.92374915,1.0
78.25883,0.40265465,1.0
334.48468,0.05384013,1.0
100.5,0.0,1.0
67.0,-0.0,1.0
0.0,-0.0,1.0
18.333334,0.9272952,1.0
1.6756756,-1.5707964,1.0
22.945587,0.19739556,1.0
4.3863425,-0.42285392,1.0
0.0,-0.42285392,1.0
0.0,-0.42285392,1.0
35.35534,-1.0691923,1.0
33.5,-0.0,1.0
0.0,-0.0,1.0
33.5,-0.0,1.0
67.0,0.0,1.0
22.5,-1.5707964,1.0
80.99383,0.5743048,1.0
0.0,0.5743048,1.0
45.0,-1.5707964,1.0
104.69479,-0.30060568,1.0
38.470768,-0.48689923,1.0
97.24454,0.6980299,1.0
67.0,0.0,1.0
8.5,0.0,1.0
5.6666665,-0.0,1.0
112.92475,-0.40024066,1.0
333.80832,-0.18682016,1.0
6.6,0.0,1.0
124.78081,0.52461326,1.0
0.0,0.52461326,1.0
0.0,0.52461326,1.0
194.48907,0.6980299,1.0
81.5414,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
0.0,-0.5846013,1.0
101.0,-0.0,1.0
0.0,-0.0,1.0
0.0,-0.0,1.0
0.0,-0.0,1.0
101.0,0.0,1.0
33.5,0.0,1.0
0.0,0.0,1.0
30.997412,-0.22411212,1.0
45.642635,0.74665785,1.0
199.0,0.0,1.0
203.1994,-0.04430596,1.0
0.0,-0.04430596,1.0
0.0,-0.04430596,1.0
288.00867,0.5195768,1.0
473.34238,-0.038036615,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
70.34202,-0.25877088,1.0
179.07541,0.35354197,1.0
80.99383,0.5743048,1.0
142.2,0.0,1.0
147.64822,0.43335384,1.0
70.677086,-0.3239877,1.0
18.800117,0.92374915,1.0
0.0,0.92374915,1.0
0.0,0.92374915,1.0
33.5,-0.0,1.0
101.0,0.0,1.0
35.17101,-0.25877088,1.0
80.70936,-0.591439,1.0
133.0,0.0,1.0
67.0,0.0,1.0
0.0,0.0,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
35.17101,-0.25877088,1.0
35.17101,-0.25877088,1.0
19.235384,-0.48689923,1.0
80.70936,0.591439,1.0
0.0,0.591439,1.0
35.35534,-1.0691923,1.0
0.0,-1.0691923,1.0
38.470768,-0.48689923,1.0
91.416626,-0.34596726,1.0
34.0,-0.0,1.0
80.70936,-0.591439,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
255.8613,0.9491838,1.0
0.0,0.9491838,1.0
0.0,0.9491838,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
26.903118,-0.591439,1.0
315.1587,-0.19801784,1.0
0.0,-0.19801784,1.0
0.0,-0.19801784,1.0
7.897946,0.4191426,1.0
29.818182,0.0,1.0
106.32967,0.5436453,1.0
109.65856,-0.42285392,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
54.82928,-0.42285392,1.0
13.753437,-0.42225116,1.0
11.25,-1.5707964,1.0
3.857143,-1.5707964,1.0
7.236098,0.67114383,1.0
11.72367,0.25877088,1.0
4.808846,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
71.30919,-0.38831872,1.0
0.0,-0.38831872,1.0
0.0,-0.38831872,1.0
0.0,-0.38831872,1.0
0.0,-0.38831872,1.0
43.416588,0.67114383,1.0
0.0,0.67114383,1.0
0.0,0.67114383,1.0
0.0,0.67114383,1.0
0.0,0.67114383,1.0
236.67119,-0.038036615,1.0
7.0500445,0.92374915,1.0
303.2095,-0.14562838,1.0
19.235384,-0.48689923,1.0
40.35468,-0.591439,1.0
42.638012,-0.6857295,1.0
184.14125,0.15264933,1.0
0.0,0.15264933,1.0
0.0,0.15264933,1.0
38.470768,-0.48689923,1.0
85.86617,-0.25910202,1.0
0.0,-0.25910202,1.0
70.34202,-0.25877088,1.0
0.0,-0.25877088,1.0
35.17101,-0.25877088,1.0
0.0,-0.25877088,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
3.2058973,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
70.34202,-0.25877088,1.0
59.255802,0.5505494,1.0
123.074165,-0.18385057,1.0
6.75,-1.5707964,1.0
392.58755,-0.114876606,1.0
267.60605,-0.06731387,1.0
0.0,-0.06731387,1.0
17.20919,0.19739556,1.0
103.57606,-0.1746722,1.0
51.78803,-0.1746722,1.0
21.708294,0.67114383,1.0
40.35468,-0.591439,1.0
38.470768,-0.48689923,1.0
80.70936,-0.591439,1.0
0.0,-0.591439,1.0
0.0,-0.591439,1.0
0.0,-0.591439,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
0.0,-0.48689923,1.0
27.901613,0.93804747,1.0
37.641586,-0.40024066,1.0
11.648771,0.5846013,1.0
0.0,0.5846013,1.0
38.470768,-0.48689923,1.0
0.0,-0.48689923,1.0
54.82928,-0.42285392,1.0
0.0,-0.42285392,1.0
315.1587,-0.19801784,1.0
19.235384,-0.48689923,1.0
38.470768,-0.48689923,1.0
70.71068,1.0691923,1.0
42.638012,-0.6857295,1.0
38.470768,-0.48689923,1.0
42.638012,-0.6857295,1.0
103.58089,-0.26371184,1.0
33.86903,0.17809294,1.0
0.0,0.17809294,1.0
34.0,-0.0,1.0
87.8,0.0,1.0
0.0,0.0,1.0
18.794947,0.49934673,1.0
55.28562,0.4191426,1.0
34.0,0.0,1.0
70.34202,-0.25877088,1.0
35.49736,0.31506914,1.0
0.0,0.31506914,1.0
0.0,0.31506914,1.0
641.0,0.0,1.0
50.0,-0.0,1.0
1.6428936,0.35354197,1.0
1.0744681,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
5.6666665,-0.0,1.0
0.0,-0.0,1.0
40.35468,0.591439,1.0
20.17734,0.591439,1.0
55.803226,0.93804747,1.0
0.0,0.93804747,1.0
0.0,0.93804747,1.0
0.0,0.93804747,1.0
22.5,-1.5707964,1.0
0.0,-1.5707964,1.0
151.28781,-0.42225116,1.0
112.92475,-0.40024066,1.0
0.0,-0.40024066,1.0
0.0,-0.40024066,1.0
102.5,-0.22131445,1.0
0.0,-0.22131445,1.0
15.0,-1.5707964,1.0
33.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
45.0,-1.5707964,1.0
0.0,-1.5707964,1.0
37.641586,-0.40024066,1.0
18.794947,0.49934673,1.0
33.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
33.5,-0.0,1.0
28.200178,-0.92374915,1.0
0.0,-0.92374915,1.0
0.0,-0.92374915,1.0
21.319006,-0.6857295,1.0
241.77055,0.7122153,1.0
19.235384,-0.48689923,1.0
80.70936,-0.591439,1.0
75.643906,-0.42225116,1.0
439.0,0.0,1.0
73.166664,0.0,1.0
34.20526,0.26625204,1.0
47.13014,-0.71783197,1.0
121.037186,-0.25900578,1.0
75.643906,-0.42225116,1.0
121.037186,-0.25900578,1.0
0.0,-0.25900578,1.0
0.0,-0.25900578,1.0
0.0,-0.25900578,1.0
0.0,-0.25900578,1.0
0.0,-0.25900578,1.0
0.0,-0.25900578,1.0
82.303635,-0.2538193,1.0
1.0,0.0,1.0
219.00056,0.641218,1.0
73.00019,0.641218,1.0
37.641586,-0.40024066,5.0
19.235384,-0.48689923,5.0
117.34091,0.63213795,5.0
34.687893,-0.2624594,5.0
58.830265,-0.5549957,5.0
0.0,-0.5549957,5.0
84.0,-0.0,5.0
55.9017,0.4636476,5.0
0.0,0.4636476,5.0
12.823589,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
70.34202,-0.25877088,5.0
17.0,-0.0,5.0
0.0,-0.0,5.0
234.3891,-0.057628427,5.0
13.5,-1.5707964,5.0
73.82411,0.43335384,5.0
0.0,0.43335384,5.0
67.601776,0.13352905,5.0
0.0,0.13352905,5.0
45.642635,0.74665785,5.0
75.643906,-0.42225116,5.0
19.235384,-0.48689923,5.0
56.462376,-0.40024066,5.0
16.5,-0.0,5.0
158.5883,1.0817662,5.0
102.59142,-0.17636615,5.0
166.97604,0.9944211,5.0
267.84042,-0.05042451,5.0
0.0,-0.05042451,5.0
0.0,-0.05042451,5.0
126.58989,0.76864,5.0
66.61081,0.13552772,5.0
37.641586,-0.40024066,5.0
302.30157,-0.044672247,5.0
35.17101,0.25877088,5.0
394.60266,-0.02280973,5.0
133.66469,0.35132772,5.0
17.0,-0.0,5.0
0.0,-0.0,5.0
0.0,-0.0,5.0
56.462376,-0.40024066,5.0
0.0,-0.40024066,5.0
411.59842,-0.021867717,5.0
50.803543,0.17809294,5.0
0.0,0.17809294,5.0
50.803543,0.17809294,5.0
19.235384,0.48689923,5.0
27.802877,0.9129077,5.0
13.5,-1.5707964,5.0
219.5,0.0,5.0
0.0,0.0,5.0
38.470768,-0.48689923,5.0
35.35534,1.0691923,5.0
0.0,1.0691923,5.0
0.0,1.0691923,5.0
0.0,1.0691923,5.0
0.0,1.0691923,5.0
11.25,-1.5707964,5.0
167.77142,0.33400252,5.0
6.75,-1.5707964,5.0
77.15281,0.66596925,5.0
56.462376,-0.40024066,5.0
157.00319,0.64987046,5.0
0.0,0.64987046,5.0
0.0,0.64987046,5.0
0.0,0.64987046,5.0
0.0,0.64987046,5.0
0.0,0.64987046,5.0
23.570227,1.0691923,5.0
0.0,1.0691923,5.0
301.13452,-0.029891426,5.0
251.0,0.0,5.0
203.4484,-0.066404685,5.0
0.0,-0.066404685,5.0
0.0,-0.066404685,5.0
28.200178,-0.92374915,5.0
13.152946,0.15264933,5.0
19.235384,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
23.570227,1.0691923,5.0
0.0,1.0691923,5.0
35.35534,1.0691923,5.0
0.0,1.0691923,5.0
205.44403,-0.06575871,5.0
0.0,-0.06575871,5.0
300.13498,0.029991005,5.0
117.388245,0.40265465,5.0
0.0,0.40265465,5.0
48.59936,0.879069,5.0
568.0,0.0,5.0
121.07848,-0.5375866,5.0
0.0,-0.5375866,5.0
121.07848,-0.5375866,5.0
535.68085,-0.05042451,5.0
0.0,-0.05042451,5.0
31.0,-1.5707964,5.0
56.400356,-0.92374915,5.0
234.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
219.5,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
40.496914,0.5743048,5.0
19.235384,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
234.0,0.0,5.0
13.5,-1.5707964,5.0
157.84106,-0.02280973,5.0
5.96,0.0,5.0
0.0,0.0,5.0
45.276924,-0.7541583,5.0
22.0,-1.5707964,5.0
0.71424925,1.0691923,5.0
0.0,1.0691923,5.0
219.68443,0.040979322,5.0
19.235384,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
0.0,-0.48689923,5.0
31.0,-1.5707964,5.0
373.1491,-0.058991875,5.0
19.235384,0.48689923,5.0
0.0,0.48689923,5.0
0.012249443,0.9272952,5.0
0.0,0.9272952,5.0
0.0,0.9272952,5.0
0.0,0.9272952,5.0
45.276924,-0.7541583,5.0
327.24036,-0.067279615,5.0
180.66612,-0.08589921,5.0
17.0,0.0,5.0
170.09776,0.879069,5.0
267.84042,-0.05042451,5.0
30.26962,-0.5375866,5.0
3.440678,0.0,5.0
56.699257,0.879069,5.0
188.01662,0.8399579,5.0
54.82928,0.42285392,5.0
147.87157,0.56361717,5.0
131.89864,0.80416274,5.0
31.982662,0.9491838,5.0
34.20526,-0.26625204,5.0
35.35534,1.0691923,5.0
284.0,0.0,5.0
643.0,0.0,5.0
302.59213,-0.102628194,5.0
55.542778,0.40725586,5.0
284.0,0.0,5.0
170.1558,0.15935165,5.0
395.71613,-0.078419335,5.0
66.666664,0.0,5.0
150.72243,-0.20715453,5.0
31.0,-1.5707964,5.0
40.496914,0.5743048,5.0
19.235384,-0.48689923,5.0
0.0,-0.48689923,5.0
745.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
192.81403,-0.057080783,5.0
0.0,-0.057080783,5.0
0.0,-0.057080783,5.0
6.428571,-1.5707964,2.0
0.0,-1.5707964,2.0
92.83259,-0.15865526,2.0
18.820793,-0.40024066,2.0
411.5,0.0,2.0
35.35534,1.0691923,2.0
139.32875,-0.16219883,2.0
56.462376,-0.40024066,2.0
0.0,-0.40024066,2.0
234.3891,-0.057628427,2.0
267.84042,-0.05042451,2.0
34.20526,-0.26625204,2.0
56.462376,-0.40024066,2.0
